,broker,count,bamount,bcount,samount,scount,top3
245,东方证券股份有限公司上海普陀区光新路证券营业部,2,0.0,0,1691.26,2,科蓝软件
246,财通证券股份有限公司温岭中华路证券营业部,67,53868.79,36,44059.67,31,"中国出版,洁美科技,津膜科技,"
247,中信证券股份有限公司上海淮海中路证券营业部,59,255613.21,39,124132.79,20,"盐湖股份,宝泰隆,西藏矿业,"
248,招商证券股份有限公司深圳海德一道证券营业部,6,1907.44,3,1886.32,3,"皮阿诺,设计总院,建科院,"
249,中泰证券股份有限公司深圳欢乐海岸证券营业部,20,35031.17,11,23776.3,9,"第一创业,武汉凡谷,中科信息,"
250,西南证券股份有限公司重庆建新北路证券营业部,2,1716.0,1,607.48,1,"中源协和,科蓝软件"
251,东兴证券股份有限公司莆田梅园东路证券营业部,8,7127.81,6,1672.02,2,"西藏城投,纵横通信,赢时胜,"
252,国盛证券有限责任公司宁波园丁街证券营业部,20,23752.53,14,9796.52,6,"奥特佳,安凯客车,冠农股份,"
253,国泰君安证券股份有限公司深圳上步中路证券营业部,17,5215.66,7,7570.93,10,"中科信息,杭州园林,原尚股份,"
254,中信建投证券股份有限公司南京龙园西路证券营业部,1,0.0,0,320.02,1,隆盛科技
255,中泰证券股份有限公司慈溪天九街证券营业部,13,6194.57,7,7363.51,6,"日盈电子,美芝股份,中潜股份,"
256,中国银河证券股份有限公司广州滨江东路证券营业部,4,1038.84,2,705.05,2,"建科院,中大力德,澄天伟业"
257,东方证券股份有限公司深圳金田路证券营业部,5,1949.08,3,1290.31,2,"中孚信息,东珠景观,三超新材,"
258,国元证券股份有限公司无锡学前街证券营业部,4,1857.12,4,0.0,0,"盛弘股份,建科院"
259,联讯证券股份有限公司沈阳大西路证券营业部,2,1518.72,2,0.0,0,"中通国脉,建科院"
260,兴业证券股份有限公司上海金陵东路证券营业部,9,10407.04,5,8780.59,4,"中孚信息,多氟多,中潜股份,"
261,东北证券股份有限公司长春解放大路证券营业部,3,828.08,1,1423.33,2,建科院
262,中信建投证券股份有限公司杭州庆春路证券营业部,31,41676.46,16,37884.94,15,"中孚信息,天赐材料,赣锋锂业,"
263,兴业证券股份有限公司福州湖东路证券营业部,30,13963.16,13,23228.37,17,"安凯客车,二六三,冠农股份,"
264,财通证券股份有限公司杭州体育馆证券营业部,18,14536.74,11,7377.06,7,"碳元科技,万东医疗,天玑科技,"
265,华福证券有限责任公司福州鼓屏路证券营业部,1,0.0,0,499.28,1,建科院
266,兴业证券股份有限公司成都航空路证券营业部,10,2078.21,4,7873.09,6,"杭州园林,大冶特钢,国科微,"
267,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,80,17485.17,29,17324.68,51,"建科院,亿利洁能,安凯客车,"
268,国元证券股份有限公司芜湖文化路证券营业部,4,6998.36,2,812.14,2,"富瀚微,合纵科技,中孚信息,"
269,华泰证券股份有限公司上海武定路证券营业部,55,42991.54,28,33766.36,27,"创业黑马,建研院,盐湖股份,"
270,华泰证券股份有限公司上海共和新路证券营业部,21,27600.11,10,19661.2,11,"创业黑马,寒锐钴业,圣达生物,"
271,华泰证券股份有限公司无锡解放西路证券营业部,22,16393.95,9,12852.67,13,"创业黑马,畅联股份,科大国创,"
272,华宝证券有限责任公司成都天泰路证券营业部,3,1121.61,1,2267.02,2,创业黑马
273,东方证券股份有限公司杭州龙井路证券营业部,9,19274.04,5,33147.46,4,"光威复材,中科创达,广宇发展,"
274,华鑫证券有限责任公司西安西大街证券营业部,9,6433.53,4,7451.24,5,"新宏泰,二六三,京威股份,"
275,华泰证券股份有限公司上海长宁区仙霞路证券营业部,6,1966.22,2,4188.33,4,"丝路视觉,奥联电子,创业黑马,"
276,国泰君安证券股份有限公司成都北一环路证券营业部,53,100228.65,38,39628.64,15,"盈方微,中源协和,金科股份,"
277,申万宏源西部证券有限公司沈阳十一纬路证券营业部,10,4076.9,5,4253.42,5,"朗新科技,澄天伟业,建科院,"
278,中信证券股份有限公司北京呼家楼证券营业部,2,621.32,1,711.81,1,朗新科技
279,万联证券股份有限公司东莞簪花路证券营业部,10,3141.61,5,4545.54,5,"万马科技,电工合金,中环环保,"
280,长江证券股份有限公司厦门湖滨北路证券营业部,1,288.16,1,0.0,0,智动力
281,宏信证券有限责任公司广州华明路证券营业部,2,421.03,1,560.52,1,中环环保
282,西南证券股份有限公司重庆渝碚路证券营业部,1,240.23,1,0.0,0,智动力
283,华鑫证券有限责任公司上海松江证券营业部,9,6211.09,8,194.14,1,"龙力生物,海马汽车,中环环保,"
284,兴业证券股份有限公司南京分公司,2,227.81,1,1229.22,1,"智动力,快意电梯"
285,渤海证券股份有限公司北京广顺北大街证券营业部,1,446.16,1,0.0,0,朗新科技
286,宏信证券有限责任公司南京广州路证券营业部,5,1323.06,3,1364.95,2,"盛弘股份,中环环保,光威复材"
287,安信证券股份有限公司肇庆信安五路证券营业部,1,213.74,1,0.0,0,智动力
288,华鑫证券有限责任公司上海淞滨路证券营业部,12,13664.04,7,6251.07,5,"精工钢构,龙力生物,柳钢股份,"
289,海通证券股份有限公司杭州文化路证券营业部,15,5286.48,6,5191.69,9,"北纬科技,纵横通信,美格智能,"
290,宏信证券有限责任公司广州马场路证券营业部,6,3874.31,3,3460.57,3,"中环环保,中大力德,奥特佳"
291,兴业证券股份有限公司陕西分公司,25,52115.5,14,27790.24,11,"中科三环,第一创业,中国出版,"
292,华龙证券股份有限公司兰州定西南路证券营业部,1,0.0,0,228.85,1,智动力
293,华鑫证券有限责任公司南昌红谷中大道证券营业部,8,10807.54,4,12997.4,4,"光威复材,中国出版,金域医学,"
294,国盛证券有限责任公司吉安遂川工农兵大道证券营业部,4,795.14,2,574.76,2,"泸天化,澄天伟业,盐津铺子,"
295,方正证券股份有限公司岳阳东茅岭证券营业部,2,0.0,0,4090.22,2,"中科电气,中环环保"
296,中信证券股份有限公司北京建国门证券营业部,5,867.67,2,1925.24,3,"澄天伟业,美格智能,三圣股份,"
297,西藏东方财富证券股份有限公司拉萨察古大道第二证券营业部,26,7361.78,15,13366.45,11,"江特电机,金域医学,众源新材,"
298,光大证券股份有限公司北京中关村证券营业部,10,7093.11,5,9161.26,5,"广东骏亚,中大力德,建研院,"
299,华安证券股份有限公司深圳海岸城证券营业部,2,2163.1,2,0.0,0,"英科医疗,澄天伟业"
300,海通证券股份有限公司济南泉城路证券营业部,1,526.85,1,0.0,0,澄天伟业
301,广发证券股份有限公司西安南广济街证券营业部,10,17474.73,7,4081.03,3,"广宇发展,京威股份,生意宝,"
302,西藏东方财富证券股份有限公司温州车站大道证券营业部,2,298.3,1,357.23,1,"先锋电子,澄天伟业"
303,长城证券股份有限公司仙桃钱沟路证券营业部,29,17037.59,17,13621.84,12,"银都股份,创业黑马,寒锐钴业,"
304,海通证券股份有限公司许昌建设路证券营业部,10,42106.4,7,38312.22,3,"秦港股份,方大炭素,光威复材,"
305,东海证券股份有限公司洛阳中州东路证券营业部,1,675.81,1,0.0,0,设计总院
306,中信证券股份有限公司上海溧阳路证券营业部,32,93850.4,21,22163.17,11,"秦港股份,士兰微,盐湖股份,"
307,中信证券股份有限公司东莞东城路证券营业部,2,1779.24,2,0.0,0,"起步股份,煌上煌"
308,光大证券股份有限公司重庆大坪正街证券营业部,5,3805.12,3,1456.19,2,"新华都,武汉凡谷,纵横通信,"
309,华泰证券股份有限公司常州新北区高新科技园证券营业部,11,25653.33,7,12567.25,4,"秦港股份,陕西黑猫,安阳钢铁,"
310,湘财证券股份有限公司上海陆家嘴证券营业部,43,19040.76,21,19046.77,22,"冀东装备,中国出版,起步股份,"
311,平安证券股份有限公司浙江分公司,31,23287.47,21,15436.99,10,"盐津铺子,安凯客车,东珠景观,"
312,财通证券股份有限公司绍兴县柯桥湖西路证券营业部,5,444.43,1,1560.88,4,"纵横通信,和顺电气,万集科技,"
313,国泰君安证券股份有限公司顺德东乐路证券营业部,9,11667.5,4,14033.93,5,"秦港股份,广东骏亚,*ST中安,"
314,申万宏源证券有限公司北京劲松九区证券营业部,2,821.46,1,799.75,1,起步股份
315,联储证券有限责任公司北京分公司,5,517.41,1,3018.14,4,"设计总院,蓝黛传动,建科院"
316,长江证券股份有限公司厦门鹭江道证券营业部,2,413.65,1,3454.77,1,"纵横通信,科恒股份"
317,申万宏源西部证券有限公司上海浦东新区源深路证券营业部,1,3688.91,1,0.0,0,用友网络
318,中国银河证券股份有限公司北京阜成路证券营业部,35,114982.05,19,59914.17,16,"中兴通讯,中国中冶,第一创业,"
319,湘财证券股份有限公司上海张杨路证券营业部,26,17360.61,13,17462.83,13,"光威复材,安凯客车,天泽信息,"
320,平安证券股份有限公司芜湖江北证券营业部,10,2318.82,5,436.69,5,"银都股份,川恒股份,纵横通信,"
321,安信证券股份有限公司上海黄浦区中山南路证券营业部,4,9380.39,2,4504.78,2,"梦舟股份,用友网络,新华都"
322,海通证券股份有限公司杭州解放路证券营业部,16,15640.32,11,5765.29,5,"中信国安,韦尔股份,创业黑马,"
323,万和证券股份有限公司成都通盈街证券营业部,8,9406.65,4,2649.35,4,"鱼跃医疗,横店东磁,川恒股份,"
324,中泰证券股份有限公司上海陆家嘴浦电路证券营业部,5,6301.13,4,1823.2,1,"用友网络,先导智能,集友股份,"
325,恒泰证券股份有限公司杭州江虹路证券营业部,1,0.0,0,562.11,1,设计总院
326,申万宏源证券有限公司嘉善体育南路证券营业部,4,1621.53,2,1711.51,2,"中广天择,达安股份,纵横通信"
327,华泰证券股份有限公司广州天河东路证券营业部,6,4172.04,5,1263.2,1,"建研院,新华都,襄阳轴承,"
328,华福证券有限责任公司广州广州大道中证券营业部,3,747.14,1,1455.24,2,"澄天伟业,纵横通信"
329,光大证券股份有限公司宁波解放南路证券营业部,15,60657.24,11,4283.36,4,"盐湖股份,多氟多,奥瑞金,"
330,湘财证券股份有限公司海口国贸大道证券营业部,1,0.0,0,443.35,1,设计总院
331,安信证券股份有限公司嘉兴纺工路证券营业部,3,478.97,1,2344.84,2,"意华股份,横店东磁,纵横通信"
332,广发证券股份有限公司上海天山路证券营业部,5,664.75,1,8018.52,4,"大西洋,当代明诚,四通股份,"
333,海通证券股份有限公司宁波解放北路证券营业部,3,0.0,0,2615.46,3,"九安医疗,广宇集团,秦港股份"
334,华泰证券股份有限公司湖北分公司,1,0.0,0,762.13,1,起步股份
335,国泰君安证券股份有限公司上海福山路证券营业部,19,14239.39,10,20229.21,9,"陕西黑猫,云铝股份,阳光城,"
336,中信证券(山东)有限责任公司淄博分公司,33,48812.31,23,18993.94,10,"金域医学,士兰微,英洛华,"
337,兴业证券股份有限公司漳州胜利东路证券营业部,2,0.0,0,2193.59,2,"广东骏亚,用友网络"
338,信达证券股份有限公司宁波姚隘路证券营业部,2,61.52,2,0.0,0,"哈三联,祥和实业"
339,海通证券股份有限公司宁波中山东路证券营业部,7,3592.88,5,2404.48,2,"日盈电子,三圣股份,晨曦航空,"
340,财富证券有限责任公司杭州庆春路证券营业部,68,33653.6,42,18354.01,26,"秦港股份,大西洋,皮阿诺,"
341,招商证券股份有限公司上海江苏路证券营业部,2,5713.6,1,1.9,1,"用友网络,祥和实业"
342,国泰君安证券股份有限公司深圳红荔西路证券营业部,2,1002.2,1,1.9,1,"海南瑞泽,祥和实业"
343,东吴证券股份有限公司上海分公司,12,2767.1,6,1937.91,6,"建研院,春风动力,哈三联,"
344,国泰君安证券股份有限公司北京德外大街证券营业部,3,0.0,0,256.45,3,"建科院,掌阅科技,祥和实业"
345,华西证券股份有限公司北京紫竹院路证券营业部,4,3772.12,2,346.07,2,"皇马科技,创业黑马,远大控股,"
346,渤海证券股份有限公司天津卫津南路证券营业部,1,589.93,1,0.0,0,春风动力
347,广发证券股份有限公司天津泰安道证券营业部,5,4979.19,3,5351.32,2,"金信诺,正川股份,中广天择"
348,大通证券股份有限公司丹东财神庙街证券营业部,1,0.0,0,1.9,1,祥和实业
349,中信证券股份有限公司杭州四季路证券营业部,15,43279.71,8,8981.95,7,"京东方A,雅化集团,科恒股份,"
350,中信证券股份有限公司北京天通苑证券营业部,12,2998.4,5,4944.95,7,"正川股份,银都股份,川恒股份,"
351,中国银河证券股份有限公司宜昌新世纪证券营业部,11,9053.05,8,3395.72,3,"爱乐达,英洛华,中际旭创,"
352,华西证券股份有限公司自贡五星街证券营业部,2,808.16,1,739.99,1,正川股份
353,华泰证券股份有限公司武汉中央商务区珠江路证券营业部,1,0.0,0,1190.85,1,春风动力
354,方正证券股份有限公司杭州下沙证券营业部,5,2335.97,3,1365.92,2,"京天利,吉大通信,中环环保,"
355,海通证券股份有限公司南京常府街证券营业部,5,515.75,1,3433.32,4,"万马科技,元成股份,原尚股份,"
356,中国中投证券有限责任公司深圳坪山和平路证券营业部,4,1964.39,2,2519.73,2,"韦尔股份,兆丰股份,正川股份"
357,湘财证券股份有限公司上海泰兴路证券营业部,4,2542.72,4,0.0,0,"乐心医疗,大富科技,昭衍新药,"
358,海通证券股份有限公司徐州中山北路证券营业部,5,1798.16,4,1956.92,1,"金域医学,昭衍新药,台华新材,"
359,方正证券股份有限公司杭州南山路证券营业部,4,1826.63,2,2385.22,2,"中国出版,安凯客车,昭衍新药,"
360,申万宏源西部证券有限公司杭州金华路证券营业部,1,0.0,0,3.19,1,昭衍新药
361,中信证券股份有限公司嘉兴吉杨路证券营业部,2,0.0,0,304.47,2,"荣科科技,昭衍新药"
362,中信证券股份有限公司海宁海昌南路证券营业部,5,0.0,0,3582.64,5,"智能自控,联创互联,祥和实业,"
363,中国中投证券有限责任公司上海复兴东路证券营业部,2,0.0,0,4.8,2,"金域医学,昭衍新药"
364,中信证券股份有限公司上海牡丹江路证券营业部,43,129528.18,32,43088.12,11,"欧比特,用友网络,碳元科技,"
365,中信建投证券股份有限公司北京马家堡西路证券营业部,2,138.22,1,170.21,1,"超华科技,先进数通"
366,国泰君安证券股份有限公司长沙五一东路证券营业部,5,8751.29,1,9326.96,4,"赣锋锂业,富瀚微,申科股份,"
367,东方证券股份有限公司上海浦东新区银城中路证券营业部,27,164395.03,21,44924.33,6,"阳光城,富瀚微,寒锐钴业,"
368,华泰证券股份有限公司成都南一环路第二证券营业部,31,53361.4,21,18111.41,10,"云煤能源,中源协和,天音控股,"
369,国联证券股份有限公司成都锦城大道证券营业部,10,6856.06,9,654.55,1,"世纪星源,广宇集团,皇氏集团,"
370,广发证券股份有限公司深圳新安二路证券营业部,5,6956.14,3,1547.54,2,"赣锋锂业,华天科技,原尚股份,"
371,国信证券股份有限公司长沙五一大道营业部,3,70.4,1,468.12,2,"超华科技,启迪设计,森霸股份"
