code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,name-2015-1,eps-2015-1,eps_yoy-2015-1,bvps-2015-1,roe-2015-1,epcf-2015-1,net_profits-2015-1,profits_yoy-2015-1,distrib-2015-1,report_date-2015-1,name-2015-2,eps-2015-2,eps_yoy-2015-2,bvps-2015-2,roe-2015-2,epcf-2015-2,net_profits-2015-2,profits_yoy-2015-2,distrib-2015-2,report_date-2015-2,name-2015-3,eps-2015-3,eps_yoy-2015-3,bvps-2015-3,roe-2015-3,epcf-2015-3,net_profits-2015-3,profits_yoy-2015-3,distrib-2015-3,report_date-2015-3,name-2015-4,eps-2015-4,eps_yoy-2015-4,bvps-2015-4,roe-2015-4,epcf-2015-4,net_profits-2015-4,profits_yoy-2015-4,distrib-2015-4,report_date-2015-4,name-2016-1,eps-2016-1,eps_yoy-2016-1,bvps-2016-1,roe-2016-1,epcf-2016-1,net_profits-2016-1,profits_yoy-2016-1,distrib-2016-1,report_date-2016-1,name-2016-2,eps-2016-2,eps_yoy-2016-2,bvps-2016-2,roe-2016-2,epcf-2016-2,net_profits-2016-2,profits_yoy-2016-2,distrib-2016-2,report_date-2016-2,name-2016-3,eps-2016-3,eps_yoy-2016-3,bvps-2016-3,roe-2016-3,epcf-2016-3,net_profits-2016-3,profits_yoy-2016-3,distrib-2016-3,report_date-2016-3,name-2016-4,eps-2016-4,eps_yoy-2016-4,bvps-2016-4,roe-2016-4,epcf-2016-4,net_profits-2016-4,profits_yoy-2016-4,distrib-2016-4,report_date-2016-4
002642,荣之联,软件服务,北京,176.27,3.83,6.36,448285.19,234534.88,21969.74,238218.34,3.75,0.08900000000000001,5.71,3.67,20111220,55841.63,0.88,-3.29,-23.31,37.74,6.07,40380,,,,,,,,,,,荣之联,0.15,12.36,,2.4,,6023.82,22.78,,08-26,荣之联,0.19,-6.47,,2.95,,7392.91,2.14,,10-30,荣之联,0.53,17.78,,7.95,,20898.58,26.14,10派0.5转5,03-31,荣之联,0.01,-29.88,,0.13,,481.93,-26.57,,04-29,荣之联,0.04,-71.9,,0.75,,2690.0,-55.34,,08-24,荣之联,0.09,-51.7,,1.57,,5669.81,-23.31,,10-28,,,,,,,,,,
603708,家家悦,超市连锁,山东,44.43,0.9,3.6,463507.94,317130.72,110066.92,35264.98,0.98,0.495,4.11,7.15,20161213,40863.45,1.14,0.0,0.0,21.45,2.2,83147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,家家悦,0.92,9.52,3.7,25.39,1.57,24725.52,8.54,,11-22,,,,,,,,,,,,,,,,,,,,,家家悦,0.66,,,16.86,3.16,17837.11,,,11-22,,,,,,,,,,
300127,银河磁体,元器件,四川,55.83,2.21,3.23,113156.36,89480.18,19478.95,49620.26,1.54,0.259,3.3,5.84,20101013,15502.15,0.48,6.63,28.71,38.49,27.88,22556,银河磁体,0.06,-40.0,3.16,1.79,0.04,1816.05,11.24,,04-25,银河磁体,0.11,0.0,3.07,3.6,0.1,3680.87,8.19,,08-15,银河磁体,0.2,17.65,3.16,6.45,0.13,6506.08,21.62,,10-24,银河磁体,0.29,31.82,,9.13,,9292.39,28.9,,03-26,银河磁体,0.07,16.67,,2.12,,2247.34,23.75,,04-27,银河磁体,0.16,45.45,3.21,4.99,0.11,5255.26,42.77,,08-26,银河磁体,0.26,30.0,,7.95,,8374.2,28.71,,10-18,,,,,,,,,,
002121,科陆电子,电器仪表,深圳,118.04,7.01,11.92,1139850.25,524043.44,331064.91,30389.23,0.25,0.059000000000000004,2.0,4.62,20070306,80169.96,0.67,37.81,-46.73,32.83,3.43,84978,科陆电子,0.02,17.32,,0.57,,834.6,16.02,,04-28,科陆电子,0.16,14.35,,3.99,,6831.03,20.68,,08-18,科陆电子,0.3,40.02,,6.94,,13121.51,53.58,,10-27,科陆电子,0.44,38.31,,9.82,,19619.6,56.09,10转15派0.5,04-12,,,,,,,,,,,科陆电子,0.06,-61.8,,3.12,,7353.17,7.64,,08-31,科陆电子,0.06,-80.35,,2.98,,6990.16,-46.73,,10-29,,,,,,,,,,
000828,东莞控股,路桥,广东,15.67,10.4,10.4,848974.38,259917.22,193417.02,114008.05,1.1,0.603,4.71,2.67,19970617,216673.41,2.08,15.82,2.85,70.56,68.91,41102,东莞控股,0.17,46.05,,4.21,,17304.16,46.07,,04-28,东莞控股,0.4,58.79,,9.8,,41418.33,58.82,,07-23,,,,,,,,,,,东莞控股,0.79,38.32,,18.99,,81651.42,38.31,10派3,04-23,东莞控股,0.18,7.63,,3.98,,18627.78,7.65,,04-28,东莞控股,0.39,-2.41,,8.45,,40414.38,-2.42,,08-27,,,,,,,,,,,,,,,,,,,,
002310,东方园林,建筑施工,北京,58.68,14.16,26.77,1953557.25,1556353.63,82554.32,21320.36,0.08,0.193,2.66,5.68,20091127,361757.56,1.35,46.39,97.02,28.87,10.32,82965,东方园林,-0.08,-27.27,,-1.4,,-7933.61,6.56,,04-18,东方园林,0.16,-55.56,,2.72,,15727.69,-56.0,,08-08,东方园林,0.26,-36.59,,4.53,,26245.18,-36.39,,10-21,东方园林,0.6,-6.25,,10.1,,60196.71,-7.07,10转15派0.6,04-15,东方园林,-0.07,-12.5,,-1.07,,-6668.5,-15.95,,04-22,东方园林,0.29,81.25,,4.65,,29725.4,89.0,,08-12,东方园林,0.21,-19.23,,7.94,,51708.38,97.02,,10-21,,,,,,,,,,
300217,东方电热,电器仪表,江苏,95.43,8.7,12.73,224347.66,166657.59,42256.9,4206.16,0.03,0.033,1.42,2.97,20110518,43566.1,0.34,-17.91,-36.74,22.54,7.22,32294,东方电热,0.05,-59.42,2.98,1.79,0.08,2094.35,-18.91,,04-25,东方电热,0.11,-54.6,2.99,3.52,0.32,4158.28,-9.16,,08-26,东方电热,0.17,-7.74,3.05,5.6,0.17,6644.87,-7.75,,10-27,东方电热,0.19,-27.54,,6.09,,7530.84,-26.65,10派0.9转18,03-31,东方电热,0.02,-56.42,,0.58,,1050.67,-49.83,,04-27,东方电热,0.02,-81.54,1.4,1.36,0.1,2464.69,-40.73,,08-24,东方电热,0.03,-80.36,,2.33,,4203.77,-36.74,,10-28,,,,,,,,,,
300135,宝利国际,化工原料,江苏,132.97,7.12,9.22,297409.53,215490.95,51350.84,3251.67,0.04,0.033,1.28,4.59,20101026,18815.01,0.2,-25.3,-40.67,14.93,3.06,59912,宝利国际,0.01,30.0,2.28,0.57,-0.5,660.45,6.65,,04-25,宝利国际,0.03,-56.41,1.26,2.69,-0.45,3149.09,-21.23,,08-22,宝利国际,0.06,-43.43,1.28,4.4,-0.67,5151.38,1.78,,10-24,,,,,,,,,,,宝利国际,0.01,-61.54,,0.42,,484.25,-26.68,,04-30,宝利国际,0.02,-38.24,1.27,1.66,0.07,1926.35,-38.83,,08-27,宝利国际,0.03,-41.07,,2.61,,3056.5,-40.67,,10-29,,,,,,,,,,
600315,上海家化,日用化工,上海,33.32,6.71,6.73,793572.75,582186.81,20769.88,115388.1,1.71,0.644,8.15,3.51,20010315,328571.28,4.88,-7.14,-45.17,60.97,10.11,38148,上海家化,0.28,16.67,,4.87,,18981.84,16.01,,04-30,上海家化,0.95,11.76,,15.61,,64079.96,11.73,,08-20,,,,,,,,,,,上海家化,3.31,147.01,,46.5,,220996.1,146.12,10派9.9,03-11,上海家化,0.19,-32.14,,2.2,,12742.9,-32.87,,04-26,上海家化,0.55,-42.11,,6.3,,37235.18,-41.89,,08-15,上海家化,0.64,-45.76,,8.22,,43342.77,-45.17,,10-27,,,,,,,,,,
300443,金雷风电,专用机械,山东,38.54,0.57,1.19,158949.84,108793.82,26950.34,80274.97,6.74,1.16,12.07,4.74,20150422,47339.23,3.98,-15.63,27.98,44.38,31.93,17707,,,,,,,,,,,金雷风电,1.24,26.53,14.53,10.13,0.81,6272.86,41.78,,07-31,金雷风电,1.97,20.12,15.26,16.19,1.17,10353.34,40.55,,10-24,金雷风电,2.77,36.45,,20.29,,14526.77,58.79,10派5.2转10,02-24,金雷风电,0.46,-23.18,,5.6,,5185.87,92.07,,04-22,金雷风电,0.77,-37.54,8.51,9.38,1.33,8714.74,38.93,,08-09,金雷风电,1.16,-40.96,,12.66,,13250.28,27.98,,10-28,,,,,,,,,,
300273,和佳股份,医疗保健,广东,39.3,5.59,7.88,418480.59,202538.77,14248.75,95731.34,1.22,0.289,3.12,4.85,20111026,65194.76,0.83,42.86,51.08,53.62,24.91,35830,和佳股份,0.13,8.33,2.25,5.96,-0.25,7461.15,41.55,,04-28,和佳股份,0.17,-26.09,1.76,9.84,-0.3,12511.54,26.33,,08-26,和佳股份,0.2,-37.5,2.95,11.25,-0.58,15066.95,-18.07,,10-27,和佳股份,0.14,-64.1,,6.37,,10581.89,-52.57,10派0.5,04-26,和佳股份,0.07,-47.92,,2.32,,5330.17,-28.56,,04-27,和佳股份,0.13,-23.94,3.02,4.38,-0.28,10187.38,-18.58,,08-27,和佳股份,0.29,45.0,,9.03,,22763.41,51.08,,10-28,,,,,,,,,,
600248,延长化建,建筑施工,陕西,41.39,6.08,6.16,513915.81,434781.34,53692.53,49564.95,0.8,0.13699999999999998,3.06,2.48,20000622,62787.86,1.02,-23.55,-13.32,6.18,3.9,25474,延长化建,0.06,-29.89,,1.76,,3053.1,-22.14,,04-29,,,,,,,,,,,延长化建,0.21,-45.1,,5.56,,9758.68,-42.51,,10-24,延长化建,0.26,-40.88,,6.85,,12113.56,-38.81,10派0.5转3,03-19,延长化建,0.04,-35.97,,1.07,,1958.01,-35.87,,04-23,延长化建,0.09,-41.34,,2.97,,5489.09,-23.69,,08-20,延长化建,0.14,-33.3,,4.57,,8458.5,-13.32,,10-28,,,,,,,,,,
000038,深大通,广告包装,深圳,93.11,0.48,3.27,626014.19,367957.34,7768.12,447563.34,13.7,0.48,15.02,2.75,19940808,10002.86,0.31,300.98,9698.6,33.65,16.89,15279,深大通,-0.01,-33.33,,-0.02,,-55.05,-35.68,,04-30,深大通,-0.01,-92.04,,-1.0,,-89.58,-91.79,,08-27,深大通,0.01,-107.82,,2.19,,110.96,-107.52,,10-28,深大通,0.06,-112.09,,5.26,,593.39,-112.03,,04-21,深大通,0.22,-3800.0,,3.07,,3556.84,-6560.94,,04-30,深大通,0.5,-5662.22,,4.01,,8815.14,-9940.28,10转6,08-26,深大通,0.48,3903.33,,3.85,,10872.64,9698.53,,10-31,,,,,,,,,,
601882,海天精工,机床制造,浙江,194.71,0.52,5.22,187728.44,105170.11,66778.5,27638.6,0.53,0.098,2.14,11.84,20161107,22953.52,0.44,0.0,0.0,25.74,6.67,51215,,,,,,,,,,,海天精工,0.06,,2.01,3.05,0.17,2874.61,,,12-17,海天精工,0.09,,,4.67,0.12,4422.61,,,11-04,海天精工,0.12,-28.4,2.07,6.14,0.19,5841.82,-28.39,,10-17,,,,,,,,,,,海天精工,0.08,34.48,2.11,3.92,0.19,3865.05,34.45,,10-17,海天精工,0.11,15.2,2.14,5.15,0.27,5093.11,15.16,,11-04,,,,,,,,,,
000056,皇庭国际,房产服务,深圳,146.13,2.86,11.48,993346.0,83418.3,5438.14,177512.8,1.55,0.065,4.42,2.87,19960708,202557.47,1.76,18.27,148.7,70.61,33.91,19301,,,,,,,,,,,皇庭国际,0.03,-106.79,,0.42,,791.15,-108.16,,08-26,皇庭国际,0.09,-115.0,,0.95,,3003.51,-118.91,,10-21,皇庭国际,0.09,-107.14,,1.05,,3834.5,-111.44,10转10,04-16,皇庭国际,0.04,77.5,,0.41,,2039.83,263.36,,04-27,皇庭国际,0.09,202.01,,1.01,,5076.38,541.65,,08-27,皇庭国际,0.07,-22.22,,1.48,,7469.85,148.7,,10-28,,,,,,,,,,
300332,天壕环境,环境保护,北京,72.14,6.34,9.02,533216.19,100281.2,175578.06,103347.56,1.15,0.09699999999999999,3.0,3.1,20120628,51017.34,0.57,87.77,-5.98,20.59,9.09,26833,天壕环境,0.07,0.0,4.27,1.55,-0.07,2158.67,0.95,,04-24,天壕环境,0.19,0.0,4.29,4.31,-0.05,6067.15,1.1,,08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,天壕环境,0.08,-59.16,2.96,2.59,0.02,5910.59,-2.58,,08-17,,,,,,,,,,,,,,,,,,,,
002476,宝莫股份,化工原料,山东,225.15,6.02,6.12,154931.25,79699.46,33445.3,20521.75,0.34,0.031,1.67,5.59,20100915,16991.24,0.28,38.98,-32.51,17.13,2.8,46874,宝莫股份,0.02,-10.38,,1.14,,1162.34,-10.22,,04-24,宝莫股份,0.03,-38.1,,1.86,,1911.42,-37.99,,08-11,宝莫股份,0.05,-27.94,,2.74,,2812.09,-27.83,,10-23,,,,,,,,,,,宝莫股份,0.03,45.79,,1.66,,1698.09,46.09,,04-28,宝莫股份,0.03,-19.55,,1.5,,1535.04,-19.69,,08-19,宝莫股份,0.03,-32.46,,1.86,,1897.98,-32.51,,10-21,,,,,,,,,,
000607,华媒控股,广告包装,浙江,61.1,4.87,10.18,279343.41,138146.2,23040.46,-23113.97,-0.23,0.125,1.64,6.2,19960830,83896.18,0.82,11.44,4.78,32.7,11.03,31994,华媒控股,0.0,-100.81,,0.02,,23.98,-101.98,,04-18,华媒控股,0.07,1300.0,,5.5,,7130.43,3002.52,,08-13,华媒控股,0.12,757.14,,9.17,,12124.88,1721.81,,10-29,,,,,,,,,,,,,,,,,,,,,华媒控股,0.05,-28.57,,3.34,,5231.64,-26.63,,08-29,,,,,,,,,,,,,,,,,,,,
600565,迪马股份,全国地产,重庆,95.59,14.72,24.19,3259992.0,3172306.0,12503.95,229781.63,0.95,0.053,2.62,2.6,20020723,138829.25,0.57,51.32,-46.53,18.4,2.31,108958,迪马股份,0.01,-76.74,,0.39,,2319.26,-25.77,,04-21,迪马股份,0.07,-7.89,,2.92,,17232.68,19.37,,08-01,迪马股份,0.1,25.0,,4.07,,24100.05,53.54,,10-27,迪马股份,0.2,-37.5,,7.9,,46850.41,-23.87,10派0.6,04-26,,,,,,,,,,,迪马股份,0.05,-28.57,,2.03,,12623.02,-26.75,,08-26,迪马股份,0.05,-50.0,,2.07,,12885.94,-46.53,,10-27,,,,,,,,,,
300103,达刚路机,工程机械,陕西,176.97,1.48,2.12,100681.1,86295.31,10836.78,31679.55,1.5,0.09699999999999999,4.01,5.72,20100812,27751.33,1.31,0.03,-36.55,25.65,12.28,12768,达刚路机,0.01,-84.33,3.82,0.23,-0.1,187.54,-84.41,,04-24,达刚路机,0.11,-25.85,3.87,2.82,0.01,2294.59,-25.9,,08-25,达刚路机,0.15,-28.57,3.92,3.96,0.14,3241.52,-25.46,,10-26,,,,,,,,,,,达刚路机,0.02,155.06,,0.57,,480.64,156.28,,04-26,达刚路机,0.07,-36.07,3.98,1.75,0.07,1467.12,-36.06,,08-26,,,,,,,,,,,,,,,,,,,,
300180,华峰超纤,化纤,上海,130.25,3.0,4.75,340038.13,99621.49,178164.77,148253.75,3.12,0.17,5.49,4.95,20110222,58089.25,1.22,8.31,-36.41,22.16,8.03,15341,华峰超纤,0.21,50.0,9.19,2.34,-0.17,3355.06,50.07,,04-18,华峰超纤,0.21,-41.67,3.78,5.8,0.04,8468.14,47.54,,08-22,华峰超纤,0.3,-42.31,3.86,7.94,0.03,11685.81,41.74,,10-26,华峰超纤,0.3,-58.9,,8.08,,11893.65,2.98,10派0.3,04-26,华峰超纤,0.04,-80.95,,1.0,,1528.37,-54.45,,04-26,华峰超纤,0.1,-52.38,5.42,2.14,-0.22,4397.47,-48.07,,08-27,华峰超纤,0.17,-43.33,,3.31,,7431.53,-36.41,,10-28,,,,,,,,,,
002327,富安娜,纺织,深圳,24.56,4.73,8.52,310358.06,184446.05,52491.48,8066.12,0.09,0.28600000000000003,2.89,3.24,20091230,164104.56,1.93,3.8,-2.77,50.76,18.07,53401,富安娜,0.24,-22.58,,4.54,,10101.47,0.44,,04-28,富安娜,0.21,-42.43,,8.12,,18291.38,16.09,,08-18,富安娜,0.29,-49.12,,11.02,,25044.08,2.67,,10-14,富安娜,0.47,-47.78,,16.33,,40122.54,6.55,10派1,04-27,富安娜,0.11,-54.17,,3.86,,8850.88,-12.38,,04-27,富安娜,0.2,-4.23,,7.4,,16936.11,-7.41,,08-23,富安娜,0.29,0.0,,10.26,,24350.38,-2.77,,10-18,,,,,,,,,,
600967,北方创业,运输设备,内蒙,0.0,8.23,16.9,328619.41,222175.47,49139.4,71544.57,0.42,-0.019,2.72,5.33,20040518,58407.7,0.35,11.57,52.49,10.21,-2.75,55137,北方创业,-0.03,-115.22,,-0.99,,-2290.3,-127.28,,04-14,北方创业,-0.04,-113.79,,-1.28,,-2958.92,-113.8,,07-28,北方创业,-0.08,-132.68,,-2.97,,-6824.63,-132.69,,10-27,北方创业,-0.07,-128.28,,-2.46,,-5665.68,-128.16,,03-02,北方创业,-0.06,103.57,,-2.15,,-4711.45,105.71,,04-16,北方创业,-0.05,30.56,,-1.71,,-3839.28,29.75,,07-26,北方创业,-0.04,-53.01,,-1.44,,-3242.06,-52.49,,10-25,,,,,,,,,,
601313,江南嘉捷,运输设备,江苏,27.3,3.97,3.97,274465.47,189209.27,43814.0,34969.6,0.88,0.32799999999999996,4.18,2.86,20120116,77924.05,1.96,-11.13,-20.74,32.39,7.28,34032,,,,,,,,,,,江南嘉捷,0.25,12.25,,6.44,,9872.48,12.19,,08-26,,,,,,,,,,,江南嘉捷,0.58,-1.27,,14.87,,22548.31,-3.46,,03-11,江南嘉捷,0.1,5.26,,2.35,,3757.27,2.85,,04-28,江南嘉捷,0.23,-7.99,,5.46,,8872.82,-10.13,,08-18,,,,,,,,,,,,,,,,,,,,
002568,百润股份,红黄药酒,上海,0.0,3.77,9.31,202405.31,88560.56,64091.53,0.0,0.0,-0.11199999999999999,1.0,21.43,20110325,-10885.25,-0.12,-66.08,-114.9,73.19,-14.01,34779,,,,,,,,,,,百润股份,1.37,585.0,,48.68,,61286.19,1789.36,10派10转10,07-31,百润股份,0.78,168.97,,53.73,,70102.57,1395.58,,10-29,百润股份,0.56,55.56,,46.22,,50019.77,777.47,,03-17,百润股份,-0.07,-187.5,,-6.59,,-6357.44,-570.41,,04-28,百润股份,-0.16,-111.68,,-15.68,,-14486.25,-123.64,,08-02,百润股份,-0.12,-115.38,,-11.06,,-10444.14,-114.9,,10-13,,,,,,,,,,
603699,纽威股份,专用机械,江苏,49.58,7.5,7.5,402662.5,302413.38,71566.18,79643.63,1.06,0.258,3.26,5.23,20140117,69141.05,0.92,-10.99,-41.16,35.16,12.89,22310,,,,,,,,,,,纽威股份,0.31,-8.82,,9.58,,23403.77,-7.12,,08-22,纽威股份,0.44,-18.52,,13.58,,32892.01,-17.84,,10-29,纽威股份,0.46,-38.67,,14.17,,34214.38,-39.33,,04-16,纽威股份,0.09,-47.06,,2.72,,6688.44,-46.87,,04-29,纽威股份,0.19,-38.71,,5.6,,14020.45,-40.09,,08-27,纽威股份,0.26,-40.91,,7.83,,19355.05,-41.16,,10-29,,,,,,,,,,
600126,杭钢股份,普钢,浙江,31.44,8.39,25.98,2546231.0,1055146.88,1028924.38,1129462.5,4.35,0.28,5.46,1.56,19980311,-22994.99,-0.09,-19.39,215.4,8.66,3.77,58461,杭钢股份,-0.07,250.0,,-1.87,,-6111.58,283.7,,04-25,杭钢股份,-0.35,-3600.0,,-9.38,,-29624.13,-3410.48,,08-22,杭钢股份,-0.49,-5000.0,,-13.19,,-40922.39,-8191.02,,10-24,杭钢股份,-1.3,-13100.0,,-39.41,,-108890.89,-10244.85,,04-16,,,,,,,,,,,杭钢股份,0.23,-165.71,,3.05,,33864.71,-214.31,,08-27,杭钢股份,0.28,-157.14,,3.97,,52866.81,-229.19,,10-29,,,,,,,,,,
300439,美康生物,医疗保健,浙江,51.4,1.1,3.48,212275.02,132364.42,22849.32,55108.93,1.59,0.42,4.03,6.99,20150422,54810.32,1.58,36.63,25.45,60.02,21.27,20112,美康生物,0.39,25.81,5.26,7.69,-0.17,3308.52,26.22,,04-21,,,,,,,,,,,,,,,,,,,,,美康生物,0.52,-67.9,,16.63,,16126.75,17.13,10派1,04-28,美康生物,0.11,-71.79,,2.88,,3887.85,17.51,,04-28,美康生物,0.25,-64.79,3.86,6.5,0.07,8550.43,27.6,,08-27,美康生物,0.42,10.53,,10.83,,14282.99,25.45,,10-28,,,,,,,,,,
002502,骅威文化,影视音像,广东,49.05,4.77,8.6,372217.94,144044.8,19712.9,189005.72,2.2,0.183,3.79,3.15,20101117,47007.51,0.55,60.1,229.3,52.24,27.59,26838,骅威文化,0.02,-33.33,,0.56,,741.74,108.66,,04-24,骅威文化,0.07,40.0,,2.54,,2440.29,89.19,,08-22,,,,,,,,,,,骅威文化,0.35,191.67,,6.5,,12034.87,250.31,,04-01,骅威文化,0.07,250.0,,0.98,,3060.76,312.64,,04-23,骅威文化,0.21,200.0,,2.83,,8875.77,263.72,10转10,08-20,,,,,,,,,,,,,,,,,,,,
300272,开能环保,环境保护,上海,56.79,2.02,3.32,173767.13,77554.8,23076.85,13414.62,0.4,0.18100000000000002,1.94,7.06,20111102,14128.72,0.43,47.27,13.15,35.63,13.82,17910,开能环保,0.03,-17.0,2.12,1.58,0.0,847.29,14.2,,04-23,开能环保,0.09,-12.31,1.67,5.38,0.04,2929.06,13.87,,07-31,开能环保,0.16,-10.28,1.74,9.55,0.13,5298.43,16.53,,10-23,开能环保,0.23,-8.23,,13.4,,7601.26,18.33,10派0.7,04-26,开能环保,0.03,-10.24,,1.6,,982.38,15.94,,04-26,开能环保,0.11,19.03,1.86,5.57,-0.02,3466.83,18.36,,08-16,开能环保,0.18,13.78,,9.53,,5995.16,13.15,,10-26,,,,,,,,,,
000880,潍柴重机,机械基件,山东,153.72,1.35,2.76,342786.72,131303.25,129035.77,58911.36,2.13,0.075,4.73,3.26,19980402,36327.71,1.32,-26.49,-12.42,14.03,1.62,15786,,,,,,,,,,,潍柴重机,0.08,-33.33,,1.74,,2208.95,-35.45,,08-28,潍柴重机,0.09,-40.0,,1.88,,2373.2,-41.5,,10-30,潍柴重机,0.11,-35.29,,2.36,,2992.76,-35.38,,03-31,潍柴重机,0.02,-39.75,,0.52,,666.16,-31.65,,04-30,潍柴重机,0.06,-29.75,,1.2,,1551.9,-29.75,,08-31,,,,,,,,,,,,,,,,,,,,
601163,三角轮胎,汽车配件,山东,34.45,2.0,8.0,1293389.63,761960.31,387679.5,412397.31,5.15,0.92,9.48,3.44,20160909,196386.7,2.45,0.0,0.0,26.88,11.46,136780,,,,,,,,,,,三角轮胎,0.63,,,12.61,0.46,38064.19,-26.78,,08-22,三角轮胎,0.95,-27.48,,18.28,,56900.5,-27.48,,10-27,三角轮胎,1.34,-20.71,4.56,26.14,1.36,80558.37,-20.49,,08-22,三角轮胎,0.27,,4.82,5.72,0.48,16110.3,,,08-22,三角轮胎,0.65,3.17,5.2,13.25,0.98,38777.36,1.87,,08-22,三角轮胎,0.92,-3.16,,16.62,,56743.04,-0.28,,10-27,,,,,,,,,,
600122,宏图高科,其他商业,江苏,37.34,11.52,11.54,1885227.63,1423473.5,71135.0,209496.45,1.82,0.258,7.14,1.8,19980420,238891.91,2.07,6.28,-19.32,8.09,1.98,104143,宏图高科,0.12,145.88,,1.7,,14008.34,147.05,,04-29,宏图高科,0.23,182.11,,3.29,,26032.0,183.11,,08-28,,,,,,,,,,,宏图高科,0.37,14.98,,5.38,,42165.66,14.96,10派0.4,03-30,宏图高科,0.05,-62.77,,0.68,,5231.62,-62.65,,04-29,宏图高科,0.12,-46.68,,1.8,,13929.32,-46.49,,08-31,宏图高科,0.26,-19.58,,3.77,,29807.01,-19.32,,10-28,,,,,,,,,,
002265,西仪股份,汽车配件,云南,1791.06,2.91,3.19,78051.28,51834.51,23072.1,14283.32,0.45,0.011000000000000001,1.67,15.44,20080806,2617.23,0.08,1.62,122.0,12.3,0.94,16144,西仪股份,-0.01,-640.74,,-0.83,,-425.68,-636.63,,04-24,,,,,,,,,,,西仪股份,-0.05,-1350.0,,-3.08,,-1559.27,-1321.42,,10-27,西仪股份,-0.11,-466.67,,-6.24,,-3118.48,-477.02,,03-29,西仪股份,0.01,-157.53,,0.51,,245.06,-157.57,,04-27,,,,,,,,,,,西仪股份,0.01,-123.6,,0.71,,343.1,-122.0,,10-22,,,,,,,,,,
600897,厦门空港,机场,福建,16.54,2.98,2.98,418981.5,136662.38,238438.55,18098.78,0.61,1.089,10.83,2.22,19960531,232684.55,7.81,5.77,9.87,43.59,28.71,19478,厦门空港,0.3,-20.3,,3.19,,9039.93,-20.28,,04-24,厦门空港,0.67,-16.12,,6.97,,19947.38,-16.11,,08-21,,,,,,,,,,,厦门空港,1.24,-19.36,,12.73,,36952.32,-19.36,10派3.8,04-29,厦门空港,0.34,12.78,,3.32,,10194.75,12.77,,04-29,厦门空港,0.72,6.9,,6.87,,21322.07,6.89,,08-26,厦门空港,1.09,9.87,,10.37,,32426.05,9.87,,10-28,,,,,,,,,,
603020,爱普股份,食品,上海,30.35,1.93,3.2,207314.7,183494.92,12410.91,81064.86,2.53,0.488,5.6,3.52,20150325,60160.96,1.88,24.0,6.45,21.26,8.94,20631,爱普股份,0.39,4.55,,5.18,,4659.26,4.53,,04-29,,,,,,,,,,,爱普股份,1.0,-5.0,,10.22,,14655.16,16.12,,10-28,爱普股份,1.19,-7.72,,11.82,,17843.48,15.35,10派8,03-31,爱普股份,0.37,-4.25,,3.31,,5949.07,27.68,,04-29,爱普股份,0.36,-50.94,,6.4,,11391.78,12.15,,08-27,爱普股份,0.49,-51.21,,8.8,,15600.97,6.45,,10-29,,,,,,,,,,
300373,扬杰科技,半导体,江苏,47.67,1.8,4.72,242503.3,167108.94,33020.28,98673.02,2.09,0.35,4.17,4.73,20140123,51363.9,1.09,51.26,46.36,35.08,17.63,18868,扬杰科技,0.19,-47.22,4.49,4.3,0.11,3170.15,12.09,,04-27,扬杰科技,0.39,8.33,4.55,8.63,0.23,6489.96,12.35,10转15,08-19,扬杰科技,0.61,12.96,4.8,13.07,0.32,10020.62,13.96,,10-31,扬杰科技,0.33,-52.17,,17.68,,13780.27,22.79,10派0.6,03-28,,,,,,,,,,,扬杰科技,0.24,-38.46,2.23,11.03,0.19,9792.67,50.89,,08-26,扬杰科技,0.35,-42.62,,14.46,,14666.58,46.36,,10-29,,,,,,,,,,
002150,通润装备,机械基件,江苏,51.58,2.5,2.74,94302.78,63385.23,24919.53,4534.43,0.17,0.237,2.59,6.3,20070810,29920.01,1.09,1.6,26.68,26.96,9.32,15845,通润装备,0.05,25.0,,2.17,,1274.86,14.36,,04-27,通润装备,0.12,0.0,,5.13,,3048.79,5.32,,08-25,通润装备,0.21,16.67,,8.61,,5137.06,15.63,,10-28,通润装备,0.27,17.39,,10.83,,6632.05,13.52,10派1.5,04-19,通润装备,0.06,20.0,,2.25,,1410.49,10.64,,04-30,通润装备,0.15,25.0,,5.95,,3804.14,24.78,,08-18,通润装备,0.26,23.81,,10.16,,6507.75,26.68,,10-28,,,,,,,,,,
600435,北方导航,专用机械,北京,4530.55,14.89,14.89,429057.69,260325.05,98119.21,7020.97,0.05,0.003,1.36,11.38,20030704,38081.9,0.26,3.71,12.68,29.44,0.41,139413,北方导航,0.01,0.0,,0.45,,908.2,-0.03,,04-23,北方导航,0.0,23.75,,0.18,,368.96,34.39,,08-20,,,,,,,,,,,北方导航,0.05,25.0,,1.9,,3858.12,18.69,10派0.5转10,04-21,北方导航,0.01,0.0,,0.42,,856.97,-5.64,,04-21,北方导航,0.0,-45.66,,0.2,,401.07,8.7,,08-25,北方导航,0.0,-40.0,,0.19,,381.9,12.68,,10-25,,,,,,,,,,
