code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,earnings,fluctuate
000524,岭南控股,0.08,-9.2,3.52,2126.45,-9.7,15.45,58.8441,137.5869,0.5101,7.9724,22.5779,10.9891,16.3799,0.7378,243.9686,-5.7459,-9.6953,-1.9596,-4.4826,-9.1954,-1.9596,30.0,50.0
000525,红太阳,0.1,-71.5,1.46,5725.79,-67.39,2.63,14.2303,2173.97,3.7432,2.7364,65.7799,1.3924,129.2732,0.5484,328.2276,-34.3679,-67.8647,21.9098,21.4516,-71.5029,20.6502,20.0,30.0
000526,*ST紫学,-0.12,-631.56,-8.39,-1150.62,-632.79,-5.23,31.5645,219.9542,2.2865,9.7334,18.493,,,0.2321,775.5278,1655.0456,-632.1744,-18.4495,1795.7317,-631.5556,-16.9787,-10.0,20.0
000528,柳工,0.01,-81.58,0.18,1598.71,-81.56,0.44,24.7346,3628.062,3.2242,1.1103,162.1183,1.0678,168.5709,0.2602,691.7756,-1.6780000000000002,-82.0778,-1.4723,8.7834,-81.5824,-1.4648,10.0,20.0
000529,,,,,,,,,,,54.8432,3.2821,7.0541,25.5171,1.0691,168.3659,-0.8761,9.7424,6.7810000000000015,1.2029,14.2857,6.7171,20.0,20.0
000530,大冷股份,0.12,-33.33,2.52,6748.73,3.07,8.65,18.8126,779.9199,1.3022,1.0596,169.8754,2.2932,78.4929,0.4379,411.0528,9.5793,5.0006,5.6634,16.8898,-33.3333,6.6949,-0.0,10.0
000531,穗恒运A,0.34,-15.54,6.36,23381.04,-15.54,22.58,32.812,1035.1012,1.5109,4.6987,38.3085,1.2629,142.5291,0.5013,359.0664,-11.0614,-23.0333,9.6576,17.2192,-15.5407,8.5517,-0.0,10.0
000532,华金资本,0.07,36.21,3.28,2283.44,36.18,19.05,45.5954,119.8485,0.3476,1.7985,100.0834,0.7091,253.8429,0.2405,748.4407,53.0164,1.9303,-12.5718,45.2896,36.214,0.1979,10.0,40.0
000533,万家乐,0.07,-48.03,3.27,4568.2,-47.81,2.3,32.787,1978.3687,2.8638,1.4831,121.3674,2.3597,76.2809,0.5968,301.6086,8.5481,-38.3494,3.6808,11.7355,-48.0315,5.5164,10.0,20.0
000534,,,,,,,347.66,21.8694,25.8364,0.0525,5.8438,30.8019,0.0136,13235.2941,0.01,18000.0,-90.4763,138.7005,-14.8352,-32.6061,125.2774,7.9043,0.0,20.0
000536,华映科技,0.51,1036.75,13.31,39767.05,1035.8,20.46,12.769,1943.4005,2.4944,1.0651,168.9982,6.8807,26.1601,0.3214,560.0498,-30.4701,426.7156,-21.8589,-8.1721,1036.7483,9.1581,-10.0,20.0
000537,广宇发展,0.18,5.88,4.55,9080.54,2.39,12.6,50.8194,720.6361,1.4055,504011.8211,0.0004,0.0451,3991.1308,0.0769,2340.7022,7.0622,-9.121,8.6232,129.0759,5.8824,7.6103,10.0,20.0
000538,云南白药,1.33,9.92,9.83,138809.22,10.58,13.28,30.106,10452.4145,10.0368,8.825,20.3966,1.25,144.0,0.5804,310.1309,9.5345,10.6472,13.9208,21.4345,9.9174,14.1588,,
000539,粤电力A,0.14,-57.58,3.09,73837.48,-57.1,7.21,24.1044,10234.9896,1.9494,4.0261,44.7083,5.563,32.3566,0.8983,200.3785,-20.73,-56.2488,2.1504,-0.6597,-57.5758,3.7041,0.0,10.0
000540,中天金融,0.36,8.85,13.09,168229.16,17.73,16.13,33.9124,10428.8369,2.2238,7.814,23.0356,0.2124,847.4576,0.2496,721.1538,29.6473,17.4181,59.1194,17.62,8.8528,59.2555,0.0,20.0
000541,佛山照明,0.16,106.47,3.94,20692.58,106.39,11.78,24.6452,1755.6709,1.3801,3.5024,51.3933,2.5748,69.9083,0.7537,238.8218,15.1741,114.0714,23.4102,22.3572,106.4721,23.8012,-10.0,10.0
000543,皖能电力,0.29,-57.25,5.84,51862.86,-27.32,12.24,17.4796,4234.1411,2.3649,4.2478,42.3749,24.3297,7.3984,1.7685,101.7812,-27.6709,-40.008,-8.5911,-3.055,-57.2462,-11.5509,0.0,10.0
000544,中原环保,0.22,57.14,3.16,12678.55,243.11,28.57,40.9859,443.6619,1.6464,2.4751,72.7243,22.7795,7.9018,0.6128,293.7337,39.5585,234.3557,349.8703,138.616,57.1429,349.6230000000001,20.0,20.0
000545,金浦钛业,0.03,-80.0,1.91,3371.36,-48.21,9.99,18.917,337.4221,0.3419,4.3426,41.4498,2.3101,77.9187,0.2921,616.2273,-15.8226,-48.2097,5.0332,1.9448,-80.0,5.0332,-0.0,10.0
000546,金圆股份,0.13,596.86,4.2,7964.92,595.58,9.38,37.7596,848.3237,1.4175,1.4637,122.976,2.7901,64.5138,0.5845,307.9555,60.0532,699.2402,20.6881,9.2792,596.8586,18.4062,20.0,30.0
000547,航天发展,0.06,-62.5,1.71,9110.83,-41.27,12.69,44.1533,717.5814,0.5019,1.1726,153.505,0.6412,280.7236,0.1843,976.6685,129.7674,-30.1443,117.1284,61.7552,-62.5,123.9339,,
000548,湖南投资,0.09,944.44,3.11,4690.77,973.91,53.01,55.4025,88.4847,0.1772,1.9921,90.3569,0.055,3272.7273,0.0578,3114.1869,4.8614,,3.3515,14.4272,944.4444,4.184,0.0,10.0
000550,,,,,,,6.51,22.7057,10810.7356,12.5238,8.4506,21.3003,4.8298,37.2686,0.8007,224.8033,-9.8303,-34.8594,8.7977,8.9372,-34.4,8.7977,20.0,30.0
000551,创元科技,0.1,100.0,2.91,3907.0,81.84,3.49,26.8159,1119.3069,2.7977,1.8971,94.8817,1.1313,159.109,0.5662,317.9089,0.6411,63.3275,3.222,4.9013,100.0,4.5035,10.0,10.0
000552,靖远煤电,0.03,-69.29,1.24,7620.21,-38.9,5.31,19.829,1434.5199,0.6272,1.5903,113.1862,3.0737,58.5613,0.3766,477.9607,24.1301,-38.604,0.255,8.8136,-69.2942,0.243,10.0,20.0
000553,沙隆达A,0.03,-85.71,0.8,1680.76,-85.72,1.67,14.5679,1005.6972,1.6933,3.4641,51.9615,3.5932,50.0946,0.9764,184.3507,-18.5836,-85.7132,1.5328,-5.8495,-85.7143,1.5196,50.0,50.0
000554,泰山石油,0.0,-37.5,0.13,122.02,-36.77,0.08,8.4824,1359.2783,2.8271,90.5624,1.9876,18.1023,9.9435,10.3513,17.3891,-11.0597,-61.9722,-0.7322,3.3616,-37.5,-0.4724,10.0,20.0
000555,神州信息,0.09,-64.39,2.42,7942.1,-28.76,2.23,16.6369,3558.0613,3.8766,1.3115,137.2474,2.3968,75.1001,0.6072,296.4427,23.9594,-15.0948,10.3168,11.2631,-64.3886,9.1972,-20.0,30.0
000557,西部创业,-0.04,-4530.0,,-5894.62,-98490.51,-39.97,0.8848,147.4654,0.1011,1.9619,91.7478,2.9886,60.2289,0.2909,618.7693,2903.0614,-100149.0946,2641.0325,1771.9548,-4530.0,2650.186,0.0,10.0
000558,,,,,,,1.77,14.3915,1299.2725,1.5116,28.676,6.277,1.8611,96.717,0.7536,238.8535,10.039,,-20.3627,-47.2608,-189.0728,-18.6359,-20.0,20.0
000559,万向钱潮,0.21,7.65,11.18,48463.18,8.02,9.1,22.5513,5323.0324,2.3201,2.5543,70.4694,2.7031,66.5902,0.6379,282.1759,0.4629,5.4376,5.5619,20.0212,7.6531,6.2807,-0.0,10.0
000560,昆百大A,0.03,95.6,0.98,3638.8,746.33,3.39,23.9957,1070.878,0.915,29.2011,6.1642,0.6013,299.3514,0.3001,599.8001,42.9137,1003.7754,4.6797,4.0268,95.5975,4.7673,10.0,10.0
000561,烽火电子,0.06,500.0,3.46,3602.45,505.28,9.06,42.3667,397.3642,0.6668,0.6837,263.2734,0.3743,480.8977,0.213,845.0704,18.3577,396.5988,11.5551,18.6902,500.0,11.7044,10.0,20.0
000563,陕国投A,0.09,-61.5,3.7,28297.68,-2.05,50.44,66.9099,560.9994,0.1815,,,,,,,,-2.0539,74.3756,39.5432,-61.4964,74.3756,40.0,40.0
000564,供销大集,0.04,-42.71,1.43,3342.95,-8.85,1.15,21.6927,2892.9113,3.8422,132.5066,1.3584,10.4604,17.2078,0.6886,261.3999,37.5432,-5.455,35.9772,17.8287,-42.7097,35.7875,-10.0,20.0
000565,渝三峡A,0.08,-90.8,4.26,3386.55,-77.66,3.08,7.1127,1099.0416,2.5347,8.8664,20.3014,8.4884,21.2054,1.7182,104.7608,361.8815,-77.6576,3.6973,24.2274,-90.8046,3.6973,30.0,30.0
000566,海南海药,0.11,-50.0,4.87,11460.09,0.44,15.04,39.8475,761.5382,0.6982,1.7414,103.3651,1.4051,128.1048,0.3022,595.632,-6.1991,2.2949,13.5562,10.379,-50.0,9.5925,30.0,30.0
000567,海德股份,0.01,-91.95,0.52,114.7,-91.96,164.91,60.905,0.6955,0.0045,,,0.0127,14173.2283,0.0027,66666.6667,-92.5804,-91.9559,4.8312,49.4791,-91.9492,4.8312,50.0,80.0
000568,泸州老窖,0.79,8.97,10.3,111241.59,8.9,26.05,59.2352,4269.5188,3.0447,463.9855,0.3879,0.6567,274.0978,0.4475,402.2346,15.5134,8.6827,3.3846,-1.9651,8.9698,2.8818,10.0,10.0
000570,苏常柴A,0.06,-14.29,1.76,3501.81,-6.78,3.0,15.3882,1163.6607,2.0728,2.6561,67.7685,2.5996,69.2414,0.6099,295.1303,-14.4302,-7.3628,-6.7741,-5.5782,-14.2857,-6.8805,10.0,30.0
000571,,,,,,,9.52,29.7571,383.0859,0.4705,1.6728,107.604,1.6347,110.1119,0.3498,514.5798,-5.9944,-8.7014,1.0151,4.4149,-27.3906,-0.2473,10.0,30.0
000572,,,,,,,2.59,15.1298,6727.7705,4.0907,94.3866,1.9071,3.8651,46.5706,0.9736,184.8809,12.0392,-47.7351,-1.0938,9.6219,-9.8556,0.5673,-0.0,10.0
000573,粤宏远A,0.03,-171.93,1.18,1790.12,-172.02,4.12,24.3349,434.4759,0.6976,9.3526,19.246,0.2031,886.2629,0.195,923.0769,,,,,,,0.0,30.0
000576,广东甘化,-0.08,41.49,-2.93,-3458.59,41.45,-21.13,-1.7547,163.642,0.3695,2.0831,86.4097,1.8873,95.3743,0.2292,785.3403,-15.525,,16.6562,-9.1284,41.4855,16.7876,10.0,10.0
000581,威孚高科,0.94,-8.74,7.72,94356.85,-9.79,28.02,21.7793,3366.4765,3.3366,2.2445,80.196,2.9707,60.5918,0.3641,494.3697,-0.7067,-8.9096,4.767,8.0507,-8.7379,4.6985,20.0,20.0
000582,北部湾港,0.28,-4.15,4.36,26447.48,7.51,19.28,38.9343,1371.2793,1.4373,2.8711,62.6937,9.776,18.4124,0.6087,295.7122,-10.6552,10.0021,20.087,1.7871,-4.1522,7.6067,-0.0,30.0
000584,,,,,,,-8.61,12.8017,388.1083,0.6327,7.7387,23.2597,0.4232,425.3308,0.2057,875.0608,-41.8752,-233.1043,-4.1674,-16.3686,-178.5303,-3.0642,10.0,30.0
000585,东北电气,-0.02,738.89,-4.6,-1316.0,742.88,-38.14,19.4228,34.501999999999995,0.0395,0.2433,739.8274,0.9627,186.9741,0.1238,1453.958,-47.2832,,0.4116,-7.6915,738.8889,0.4413,20.0,40.0
000586,汇源通信,0.0,-40.0,0.29,66.67,-29.91,0.32,19.8533,205.0817,1.0601,1.0331,174.2329,1.9715,91.301,0.4708,382.328,,,,,,,10.0,20.0
000587,金洲慈航,0.46,253.85,6.26,48933.42,581.92,9.0,17.9845,5435.6047,5.1188,8.1661,22.0423,2.7694,64.99600000000001,0.4958,363.0496,14.4066,658.3771,494.7926,731.6613,253.8462,484.8218,-0.0,10.0
000589,黔轮胎A,-0.07,-181.25,-1.46,-5061.71,-177.26,-1.93,14.5713,2616.9877,3.3747,1.9334,93.1002,2.3073,78.0133,0.4381,410.8651,22.1734,-176.6329,-10.4031,-3.9891,-181.25,-10.3375,10.0,20.0
000590,启迪古汉,0.05,5.73,5.64,1194.83,5.71,7.29,52.4203,163.8616,0.7337,15.7291,11.4438,1.2364,145.584,0.6742,266.9831,2.2558,0.6277,14.6104,6.204,5.7312,10.8047,-10.0,20.0
000591,太阳能,0.2,183.67,2.87,22038.33,1059.61,10.33,29.0612,2132.3791,1.56,0.6838,263.2349,9.6638,18.6262,0.2938,612.6617,-16.0173,2647.3738,2185.5698,788.2726,183.6705,2514.9513,-10.0,10.0
000592,平潭发展,0.01,-71.78,0.63,1991.99,-35.54,5.02,13.3685,396.7372,0.2053,1.2863,139.9363,0.2781,647.2492,0.124,1451.6129,-21.3753,-53.1742,137.0616,57.1384,-71.7808,170.2264,10.0,30.0
000593,,,,,,,2.82,27.9981,232.6875,0.6488,12.5639,14.3268,2.6254,68.561,0.6997,257.2531,13.5943,3.8758,71.9264,110.3527,-12.0,73.3135,10.0,30.0
000595,*ST宝实,-0.08,-44.03,-3.02,-2781.39,-37.4,-29.53,5.5056,94.1707,0.2528,0.3164,568.9001,0.4102,438.8103,0.1403,1282.9651,-28.7948,,-14.2695,-5.5331,-44.0299,-14.2695,20.0,40.0
000596,古井贡酒,0.86,13.16,8.54,43105.55,13.29,14.15,74.3716,3045.0347,6.0465,559.6687,0.3216,0.5074,354.7497,0.6267,287.2188,12.2369,14.7694,22.4727,24.5714,13.1579,15.0576,10.0,20.0
000597,东北制药,0.01,-105.56,0.14,314.53,-103.65,0.13,31.6283,2404.377,5.0655,2.7072,66.4894,1.8063,99.6512,0.5427,331.675,,,,,,,10.0,20.0
000598,兴蓉环境,0.16,6.67,5.59,47024.09,7.88,32.57,45.0025,1443.484,0.4833,2.8904,62.2751,4.6596,38.6299,0.5008,359.4249,-3.3774,6.0379999999999985,10.4292,15.7143,6.6667,9.4527,10.0,20.0
000599,青岛双星,0.08,100.0,2.14,5401.73,105.82,2.19,14.4525,2456.9471,3.6421,2.7328,65.8665,2.4063,74.8036,0.7145,251.9244,61.7711,111.9175,4.5783,22.8278,100.0,3.3599,0.0,20.0
000600,建投能源,0.64,5.4,10.6,115464.8,5.5,25.42,44.4925,4541.4683,2.5348,4.5487,39.5717,12.4086,14.5061,1.5317,117.5165,-5.8101,4.4961,11.8003,6.3968,5.401,13.4534,0.0,10.0
000601,韶能股份,0.35,167.59,9.04,37387.07,167.53,22.05,43.417,1695.0673,1.5687,4.3765,41.1288,3.3017,54.5174,1.2701,141.7211,14.6721,161.7202,10.5063,3.7671,167.5947,9.2831,0.0,10.0
000603,盛达矿业,0.15,-44.44,6.59,7585.62,-43.78,31.03,75.5926,244.4206,0.484,,,2.8088,64.0843,0.9081,198.2161,-41.7651,-44.0566,34.8943,31.2385,-44.4444,42.646,-10.0,20.0
000605,渤海股份,0.07,16.67,1.28,1290.04,16.97,3.47,23.0705,371.3863,1.9046,2.3328,77.1605,7.4821,24.0574,0.6970000000000001,258.2496,12.1667,9.7961,4.7234,6.6277,16.6667,4.8711,20.0,60.0
000606,神州易桥,0.02,-124.2,1.04,1190.98,-128.01,7.59,31.9714,156.7099,0.2531,2.1146,85.1225,1.3045,137.9839,0.443,406.3205,,,,,,,20.0,40.0
000607,华媒控股,0.05,-28.57,3.34,5231.64,-26.63,7.59,28.8529,688.9446,0.6769,1.3831,130.1424,11.7385,15.3342,0.4966,362.4648,5.0031,-21.8161,23.4269,27.3107,-28.5714,19.423,50.0,50.0
000608,阳光股份,-0.18,800.0,-4.18,-13573.0,715.98,-57.95,57.7399,234.197,0.3122,4.2746,42.1092,0.0327,5504.5872,0.0642,2803.7383,-31.7691,-4816.6528,-1.1642,-5.1371,800.0,-3.013,20.0,40.0
000609,绵石投资,0.47,-3645.45,10.12,13879.37,-3630.47,3442.64,31.7415,4.0316,0.0135,80.0012,2.25,0.0067,26865.6716,0.0027,66666.6667,-85.4875,,8.8669,4.7524,-3645.4545,9.0332,0.0,10.0
000610,西安旅游,0.02,-140.21,0.47,370.15,-142.73,1.02,6.1643,361.1096,1.5252,15.0879,11.9301,2.1229,84.7897,0.4423,406.9636,,,,,,,10.0,40.0
000611,天首发展,-0.05,-18.81,-9.77,-1763.14,-18.86,-124.95,1.9723,14.1098,0.0438,4.1765,43.0983,1.4271,126.1299,0.0618,2912.6214,,,,,,,-0.0,10.0
000612,焦作万方,0.08,90.24,1.91,9158.41,89.74,4.23,13.4074,2161.1574,1.7967,74.7067,2.4094,5.7775,31.1553,0.8059999999999999,223.3251,-11.1277,89.7351,-0.1029,-9.4948,90.2439,-0.1029,20.0,20.0
000613,*ST东海A,0.0,-105.38,0.22,17.21,-105.07,1.42,95.4014,12.0628,0.0331,24.3231,7.4004,2.4455,73.6046,0.5529,325.5562,43.2416,,-4.8304,-5.5067,-105.3763,-4.8304,0.0,20.0
000615,京汉股份,-0.1,-120.0,-4.27,-7692.57,-173.09,-11.68,18.7397,658.4052,1.6876,11.1988,16.0732,0.1215,1481.4815,0.1011,1780.4154,95.6655,-173.18900000000005,118.5308,539.3287,-120.0,103.3829,10.0,30.0
000616,,,,,,,2.33,43.1658,215.3858,0.1505,10.7756,16.7044,0.0322,5590.0621,0.0312,5769.2308,-28.0825,-94.5818,1.9068,5.0078,-94.1667,1.9435,-0.0,20.0
000617,中油资本,-0.54,-2800.0,-34.92,-15670.41,-2697.09,-70.05,-11.2328,223.6731,0.7778,0.3,600.0,0.4706,382.4904,0.1595,1128.5266,-63.3216,-2697.09,-38.8582,-11.9732,-2800.0,-38.8582,20.0,40.0
000619,海螺型材,0.16,28.72,2.32,5663.13,28.72,3.86,17.5488,1464.4127,4.0678,10.3412,17.4061,2.7366,65.775,0.687,262.0087,-10.1048,26.0068,1.1082,-5.1258,28.7234,3.1659,10.0,30.0
000620,新华联,0.06,50.0,1.78,10574.59,43.62,6.46,24.1343,1636.1686,0.8626,8.968,20.0714,0.0614,2931.5961,0.0606,2970.297,77.11,14.1073,7.3931,37.494,50.0,3.6908,0.0,20.0
000622,,,,,,,-59.4,7.8114,18.2886,0.043,0.905,198.895,0.8101,222.1948,0.1037,1735.7763,,,,,,,20.0,30.0
000623,吉林敖东,0.94,-49.46,4.8,83826.29,-49.5,68.88,70.5428,1216.9306,1.3605,2.754,65.3595,0.747,240.9639,0.3757,479.1057,6.8753,-49.4932,-0.5292,3.1315,-49.4624,-0.4547,10.0,10.0
000625,,,,,,,15.33,16.5758,35801.7629,7.678,30.3996,5.9211,3.2569,55.2673,0.6706,268.4163,8.3164,8.2846,24.8386,19.4995,8.2569,24.7178,10.0,10.0
000626,远大控股,1.44,42.03,22.69,31436.44,53.35,1.02,1.7094,30706.5241,102.5885,48.3711,3.7212,14.9517,12.0388,3.0079,59.8424,21.3867,3.2128,76.2779,-1.8434,42.033,238.8969,20.0,30.0
000627,天茂集团,0.22,-885.71,8.05,83024.66,-2286.36,335.23,11.732,247.6576,0.0581,5.0765,35.4575,0.7929,227.0148,0.0214,8411.215,,,,,,,-10.0,20.0
000628,高新发展,0.02,-129.3,0.74,519.97,-136.31,0.64,9.5681,806.2681,2.5885,1.4449,124.5761,0.9558,188.3239,0.2409,747.198,,,,,,,20.0,30.0
000629,*ST钒钛,-0.1,57.86,-10.37,-83628.55,57.68,-14.23,13.7073,5875.0089,0.6839,7.955,22.6273,4.6505,38.7055,0.8259,217.9441,-4.6544,,-25.1317,-0.2494,57.8606,-23.0671,10.0,10.0
000630,铜陵有色,0.01,-92.86,0.33,4622.67,-82.48,0.11,3.2898,41815.1505,4.3736,30.2663,5.9472,5.0812,35.4247,1.9892,90.4886,-9.315,-66.4654,-7.5898,-19.2903,-92.8571,-7.6682,10.0,10.0
000631,顺发恒业,0.11,-26.67,5.74,23530.21,9.41,10.96,26.9409,2145.264,0.8819,54.4324,3.3069,0.1903,945.8749,0.1827,985.2217,7.5845,9.2375,49.5479,21.9286,-26.6667,49.5599,10.0,20.0
000632,三木集团,0.01,25.0,0.28,348.28,24.61,0.15,8.6322,2221.8701,4.7728,19.7655,9.1068,1.3495,133.3827,0.4915,366.2258,30.8238,320.2886,-5.5474,-11.2627,25.0,-2.2307,0.0,20.0
000633,合金投资,-0.07,98.32,-19.25,-2733.68,98.12,-134.02,5.5584,20.3974,0.0529,1.072,167.9104,0.963,186.9159,0.2544,707.5472,-28.4815,,-27.806,-17.9649,98.324,-30.2841,-10.0,20.0
000635,,,,,,,4.31,16.1965,763.6251,2.5194,676.8517,0.2659,4.7354,38.0116,0.9931,181.2506,-6.7324,18.2062,0.9757,-1.3386,21.1111,0.9757,70.0,80.0
000636,风华高科,0.09,80.0,1.69,8071.72,92.47,6.6,18.8781,1222.5785,1.3656,1.5979,112.6479,1.9777,91.0148,0.3891,462.606,39.3698,102.1565,14.7058,22.1542,80.0,14.6437,10.0,20.0
000637,茂化实华,0.01,-90.32,0.57,488.33,-89.94,0.39,8.339,1233.6412,2.3729,39.6489,4.5398,10.5762,17.0193,1.7607,102.2321,-20.1749,-89.7214,-4.2025,-18.8469,-90.3226,-2.6087,20.0,30.0
000638,万方发展,0.01,-150.43,1.7,357.4,-150.14,3.95,3.3698,90.4637,0.2923,21.0596,8.5472,0.0969,1857.5851,0.0415,4337.3494,37.2326,,-13.5435,-23.2149,-150.4348,-5.0499,-20.0,40.0
000639,西王食品,0.21,10.53,6.81,9463.89,30.91,8.06,27.9731,1172.7269,2.58,9.0702,19.8452,2.2798,78.9543,1.0346,173.9803,14.8948,30.9122,46.7001,28.4087,10.5263,46.7001,60.0,60.0
000650,仁和药业,0.14,7.19,7.16,17738.06,7.21,10.17,36.0634,1744.0881,1.4084,4.9812,36.1359,2.7023,66.6099,0.9641,186.7026,49.1435,12.1166,30.0128,32.0568,7.1856,18.3393,-10.0,10.0
000651,,,,,,,13.01,35.6938,49182.8201,8.1757,11.1897,16.0862,4.2073,42.7828,0.3973,453.0581,-1.8526,11.7665,9.2304,4.9493,-44.2105,9.2368,20.0,20.0
000652,泰达股份,0.02,75.81,1.02,3210.01,75.57,0.52,4.3501,6076.6648,4.1181,9.2274,19.5071,0.4625,389.1892,0.2794,644.2377,180.0414,480.9188,12.4755,15.7664,75.8065,29.9571,30.0,50.0
000655,金岭矿业,-0.2,185.71,-3.82,-11888.37,189.56,-39.91,-7.6178,297.8165,0.5002,0.8158,220.6423,1.827,98.5222,0.2972,605.6528,,,,,,,10.0,20.0
000656,金科股份,0.14,42.28,4.98,66662.33,42.27,5.07,23.1637,13139.0884,3.037,20.4497,8.8021,0.1372,1311.9534,0.1477,1218.6865,100.2683,79.6828,7.705,4.6075,42.2764,9.3555,30.0,50.0
000657,,,,,,,0.19,18.8881,2631.5759,4.186,2.8080000000000003,64.1026,1.4498,124.1551,0.7556,238.2213,,,,,,,-0.0,20.0
000659,,,,,,,-6.62,18.7712,845.2555,0.6574,2.5735,69.9437,3.0591,58.8408,0.9465,190.1743,-18.2007,-1410.2972,-11.4951,-7.5531,-1550.0,-11.062,30.0,30.0
000661,,,,,,,16.83,80.6439,1275.5584,7.4983,3.3628,53.5268,0.33,545.4545,0.4052,444.2251,18.741,21.6983,96.5847,73.3717,11.194,129.0447,10.0,10.0
000662,天夏智慧,0.08,-15520.0,4.36,4352.38,-27961.35,12.53,23.4524,347.2986,0.413,0.9405,191.3876,5.8207,30.9241,0.3965,453.9723,,,,,,,0.0,20.0
000663,,,,,,,1.06,24.9831,638.9994,1.8737,1.1383,158.1305,0.4705,382.5717,0.305,590.1639,233.3879,92.6348,482.8687,196.6269,53.8462,528.8418,10.0,20.0
000665,湖北广电,0.3,-9.58,3.54,19222.88,-9.63,17.16,46.7018,1119.8736,1.7602,11.4757,15.6853,17.93,10.039,1.3729,131.1093,-3.1755,-9.7349,6.6248,4.1488,-9.5808,6.6377,-10.0,10.0
000666,,,,,,,9.76,42.3518,2726.8369,3.8726,2.4871,72.3734,1.0263,175.3873,0.1297,1387.818,12.9629,-11.8619,11.4579,23.3288,-13.6364,7.0099,10.0,30.0
000667,美好置业,0.11,646.15,4.54,27323.28,648.7,12.9,35.4571,2117.2051,0.8271,14.9387,12.0492,0.1113,1617.2507,0.1327,1356.4431,101.776,709.0826,10.5421,-4.0277,646.1538,10.9762,0.0,20.0
000668,荣丰控股,-0.15,650.0,-3.35,-2132.96,590.85,-766.3,64.0936,2.7834,0.0189,3.3991,52.9552,0.0008,225000.0,0.0017,105882.3529,-37.5783,,1.5469,25.1875,650.0,1.1701,10.0,30.0
000669,金鸿能源,0.27,-7.62,3.4,13189.14,-7.62,11.86,36.7061,1111.9583,2.2879,2.9061,61.9387,24.9009,7.2287,0.6765,266.0754,-3.5825,-8.9482,-5.3784,14.7956,-7.6242,-4.8797,-0.0,10.0
000670,盈方微,0.03,-180.17,3.69,2309.86,-180.14,7.57,28.0053,305.1178,0.3736,2.5203,71.4201,3.5704,50.4145,0.7949,226.4436,,,,,,,-20.0,20.0
000671,阳光城,0.04,-84.0,1.41,17107.37,-46.35,4.18,32.247,4092.2422,1.0108,9.2161,19.531,0.0555,3243.2432,0.0549,3278.6885,-8.821,3.1554,78.9398,61.7077,-84.0,82.7689,0.0,10.0
000672,上峰水泥,0.02,-71.43,0.86,1495.18,-72.3,1.52,19.1296,980.0415,1.2045,4.3947,40.9584,2.5922,69.4391,0.7763,231.8691,-0.153,-74.92,-1.7336,12.5829,-71.4286,-3.2304,-0.0,10.0
000673,,,,,,,12.94,29.3605,241.378,0.3042,1.01,178.2178,0.5166,348.4321,0.1478,1217.862,115.9281,19.5306,9.0413,4.4929,-63.9091,8.0746,0.0,20.0
000676,智度股份,0.2,-406.59,9.94,8664.76,-512.63,13.26,20.6262,653.3178,0.6765,1.8922,95.1274,,,0.3768,477.707,,,,,,,0.0,30.0
000677,,,,,,,0.36,14.2537,238.8171,0.2764,2.0799,86.5426,3.9141,45.9876,0.8337,215.905,,,,,,,20.0,30.0
000678,襄阳轴承,-0.01,-78.57,-0.24,-233.67,-80.28,-0.34,9.8859,673.6055,1.5698,2.5417,70.8187,1.4403,124.974,0.6924,259.9653,3.1594,,-6.3811,0.772,-78.5714,-7.6787,50.0,60.0
000679,,,,,,,1.01,23.365,1011.5292,2.8381,53.3601,3.3733,0.1652,1089.5884,0.1617,1113.1725,-27.9024,-83.5619,-18.514,1.4721,-91.7143,-19.3723,20.0,40.0
000680,,,,,,,0.57,15.5337,2382.3352,1.92,1.2402,145.1379,1.3882,129.6643,0.4731,380.4692,,,,,,,10.0,20.0
000681,视觉中国,0.1,39.92,3.31,6995.37,46.19,24.94,65.6084,280.4876,0.4003,0.9651,186.5092,2.1786,82.6219,0.2629,684.671,38.8134,45.6218,51.5489,80.2753,39.916,52.9549,-0.0,10.0
000682,东方电子,0.02,14.93,1.49,2264.0,15.0,2.27,30.5913,993.83,1.016,1.4185,126.8946,0.8378,214.8484,0.4112,437.7432,12.9136,20.1981,5.8464,8.6302,14.9254,3.4635,-0.0,10.0
000683,远兴能源,0.01,-80.0,0.66,4030.5,-46.46,1.16,25.6425,3456.6352,1.1862,12.9036,13.9496,10.9494,16.4393,0.7655,235.1404,-0.8102,-49.8653,-7.8217,9.909,-80.0,0.1686,20.0,30.0
000685,中山公用,0.32,-52.24,4.31,46827.68,-50.15,70.44,34.3263,664.7878,0.4506,2.8894,62.2967,4.759,37.8231,0.2966,606.878,16.4427,-49.3292,12.6933,21.0934,-52.2388,13.1755,10.0,10.0
000686,东北证券,0.27,-70.97,4.62,58810.99,-67.85,33.57,42.2927,1751.7779999999998,0.7484,,,,,,,,-67.6374,42.9306,-2.5371,-70.9677,40.9003,0.0,10.0
000687,华讯方舟,0.15,2990.0,10.0,11699.11,2985.21,12.03,21.8989,972.191,1.2836,4.0919,43.9893,28.09,6.408,0.6689,269.0985,206.6788,1988.3066,-5.9789,15.1711,2990.0,-6.5548,-10.0,20.0
